id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
294a8426-7cc9-487d-b7fb-313b079c9733,Juliana Barros,1937-09-30,598.598.193-57,11251-081,Marques,SC,Brasil,M,+55 (071) 4724-8359,59859819357@exemplo.com.br,2024-02-25
5a52fc2a-1f06-4f5e-8e81-f5e4c72a7a45,Isis Rocha,1958-09-20,520.939.767-19,09483-387,Porto,SP,Brasil,M,61 6736-2211,52093976719@exemplo.com.br,2023-11-10
305e834b-16a7-4caf-b461-7ebbff99e533,Sophie Duarte,1942-10-13,025.981.084-43,99461138,Rodrigues do Oeste,RN,Brasil,M,84 0115-2560,02598108443@exemplo.com.br,2024-04-17
747ce795-ee81-492d-b908-ddfc974fff72,Maria Luísa da Costa,1973-04-16,160.067.947-24,58813487,Gonçalves,PI,Brasil,F,0800-436-5850,16006794724@exemplo.com.br,2024-02-17
e3fe856c-843e-4c16-bf51-a063ddcf34c5,Benicio Macedo,1998-08-30,654.445.668-82,78974971,Andrade,DF,Brasil,M,+55 51 0373 7000,65444566882@exemplo.com.br,2024-05-31
2d5c470d-5ee5-428c-b4cf-7a9b5662532d,Sra. Melissa Rios,1949-05-04,035.591.886-65,26712-347,Alves,TO,Brasil,F,+55 11 3233-8107,03559188665@exemplo.com.br,2025-01-26
64b65a54-3108-47e8-be0a-b2bad39fe100,Sr. Gabriel Silveira,1942-12-29,564.948.566-55,17044-673,Silveira de Duarte,ES,Brasil,M,(081) 4573 2271,56494856655@exemplo.com.br,2025-02-02
61738bd0-8322-4577-a30c-059bc533f01b,Theo Aparecida,1965-11-26,905.368.867-38,22164009,Siqueira das Pedras,PE,Brasil,M,81 8213 1727,90536886738@exemplo.com.br,2025-04-03
55cd1e05-2ebe-4f57-9bae-d076661ca0d8,Srta. Milena da Mata,1962-09-20,834.112.125-65,19887381,Novais,AL,Brasil,F,(011) 3575 9545,83411212565@exemplo.com.br,2024-08-28
7b72edb8-fc5f-42ea-840f-d57457c4324d,Ayla Mendes,1963-12-06,351.836.174-20,99803-654,Brito dos Dourados,RS,Brasil,F,(011) 2747-4317,35183617420@exemplo.com.br,2023-09-28
fab1766f-5644-45e0-912a-899843fdeb5a,Rhavi da Rosa,1965-06-10,046.372.990-52,90813-278,Viana de Gomes,MG,Brasil,M,0500-724-5492,04637299052@exemplo.com.br,2025-03-11
c1d6d3a6-0dbc-4747-8f43-1b4774994629,Joana Rodrigues,1984-10-27,787.722.632-20,22977-287,Machado,SC,Brasil,F,+55 (011) 4696 6068,78772263220@exemplo.com.br,2023-09-20
35f8bfcd-4c01-4a5c-9468-502b25854552,Nina Nascimento,1961-10-19,458.746.293-35,21393-713,Albuquerque,SC,Brasil,M,+55 71 9420 2803,45874629335@exemplo.com.br,2024-03-06
cf19fb0d-00a0-46f6-b1b5-b1b66c80593f,Daniela Gomes,1953-08-25,583.617.745-98,20526087,Macedo da Mata,PA,Brasil,M,+55 (021) 9578 7758,58361774598@exemplo.com.br,2025-05-29
d051f0e3-0337-494d-9a15-f76f00a83334,Sr. Luiz Otávio da Rosa,1954-10-21,123.329.422-87,34625-208,Barbosa,CE,Brasil,F,0300 926 2283,12332942287@exemplo.com.br,2024-05-12
d35e44a0-b520-40c8-9587-01da1335d598,Dra. Caroline Leão,1954-05-13,437.015.312-42,86175-348,Vargas,PA,Brasil,M,+55 41 1561-8450,43701531242@exemplo.com.br,2023-08-26
5b1eec16-9963-4b74-99f6-772247777670,Dr. Henry da Cunha,1955-11-12,607.291.910-72,38597-426,Ferreira Grande,MT,Brasil,F,+55 (071) 4974 5932,60729191072@exemplo.com.br,2025-03-02
c71f5ff0-35ee-45a9-9d88-31f821a52b2e,Dra. Elisa Aparecida,1956-02-12,216.591.627-70,28380-802,Monteiro Alegre,GO,Brasil,F,0500-976-9282,21659162770@exemplo.com.br,2023-07-18
bfb2b337-eebc-49ea-bf66-8767ea71037f,Fernando Pereira,1945-11-15,164.844.840-00,87893110,Fonseca,AL,Brasil,M,0900-612-5085,16484484000@exemplo.com.br,2025-03-20
ee35b573-660e-457a-af75-982f979f3bb4,Sr. Kevin Azevedo,1975-01-11,206.567.994-26,27984422,Costela,AM,Brasil,F,21 9446 3040,20656799426@exemplo.com.br,2025-03-31
89ff6ddb-b504-40ca-b664-da0af087d74b,Levi Vieira,1996-07-29,466.749.703-19,27500689,Moura,DF,Brasil,M,+55 51 6397 0564,46674970319@exemplo.com.br,2025-01-23
3c3df1b2-1f38-4274-949e-a387b8ddda4b,Srta. Julia Melo,2006-04-04,567.788.287-95,10491-988,Fogaça,MS,Brasil,F,0800-668-1855,56778828795@exemplo.com.br,2023-12-27
ea5c8b8c-ff57-4517-b1b2-0a3c568cf9ca,Isadora Gomes,1967-09-10,855.485.362-41,25135059,Costela,PR,Brasil,F,(081) 6996-6280,85548536241@exemplo.com.br,2025-02-06
9589a9f9-bb14-4208-a5ba-9df17da63fc1,Felipe Lopes,1998-01-20,621.303.677-59,46867761,Pinto,BA,Brasil,M,+55 (084) 3989 3419,62130367759@exemplo.com.br,2023-08-30
538ef3aa-becc-49bf-a607-c0097e8d9b13,Ayla Araújo,1985-09-01,211.299.764-87,10693-865,da Conceição de Gonçalves,CE,Brasil,F,+55 84 4250 2205,21129976487@exemplo.com.br,2024-11-03
27c29fdf-ade1-48fd-9b43-bed431939fb7,Dra. Maya Fogaça,1936-11-26,798.843.667-51,29913383,Guerra,PB,Brasil,M,(031) 7865 7467,79884366751@exemplo.com.br,2024-12-05
87f3f99d-c4c3-4d87-8b94-436b0e20460a,Arthur Gabriel da Cruz,1977-08-28,714.313.553-70,08632012,Marques,PA,Brasil,M,61 8636 5934,71431355370@exemplo.com.br,2024-04-13
2db05047-3170-4b7f-9e19-b28d72278dfc,Srta. Agatha Lima,1986-04-03,402.941.862-87,49924402,Lopes da Mata,AC,Brasil,M,(081) 7423 6280,40294186287@exemplo.com.br,2024-03-11
f82d9ce6-3380-4222-9b15-beb340252757,Srta. Stella Moraes,2002-08-11,555.795.049-17,52877578,Peixoto,CE,Brasil,F,(041) 6949-1101,55579504917@exemplo.com.br,2023-11-22
c080be3c-aa5b-4a76-8778-bba5210340c7,Dra. Bárbara da Cruz,1963-11-18,608.850.347-45,47963945,Costela,AM,Brasil,M,(041) 8443 1743,60885034745@exemplo.com.br,2025-02-14
344bdbd4-dc66-4e05-9e33-a17f4d5a6441,Theo Rodrigues,2000-07-01,540.213.501-01,82512-606,Andrade,MG,Brasil,M,11 8965-0140,54021350101@exemplo.com.br,2024-08-07
625f0c0c-a39a-4896-9815-6acc30ca518b,João Pedro Cassiano,1951-08-05,851.656.752-11,22635764,Almeida,RR,Brasil,F,+55 (011) 9768 0863,85165675211@exemplo.com.br,2024-11-03
fef05aa3-f3a6-4bf7-8f1a-ce5e955e069e,Lara da Costa,1983-04-11,339.870.296-37,81526-049,Cassiano de da Cunha,CE,Brasil,F,+55 (061) 9995-7821,33987029637@exemplo.com.br,2025-01-07
723e1bc5-1d4c-499c-a980-ab533b0b2bb8,Sophie Pastor,1945-09-18,439.517.965-38,45635186,Pinto,RO,Brasil,F,11 8807-3722,43951796538@exemplo.com.br,2023-12-13
108e55f8-eeaf-47d8-a8c1-2078a77b3001,Caroline Moraes,1971-10-26,266.044.208-38,19134-710,Casa Grande de Goiás,RN,Brasil,M,(011) 0460-6504,26604420838@exemplo.com.br,2024-07-20
cf2df6fb-af44-4db6-96a7-e697775b1262,Calebe Cirino,1953-05-16,076.519.879-37,90282-646,Montenegro,RR,Brasil,F,51 4074 7450,07651987937@exemplo.com.br,2024-04-29
6a1b1dac-25c5-45b3-b21f-bc53fb72f7d4,Gabriel Almeida,1958-03-05,497.615.928-10,92335919,da Cruz,PI,Brasil,M,+55 (021) 2936-4765,49761592810@exemplo.com.br,2024-06-15
11c5a4e1-68b1-4d9b-a68c-806181d2bb60,Luiz Fernando Macedo,1951-08-18,135.118.474-56,39407-342,Abreu,SE,Brasil,F,+55 (041) 5732-9299,13511847456@exemplo.com.br,2024-01-23
68bd0a07-08e1-4073-9b3f-2a11b88afc93,João Lucas Mendes,1970-03-28,177.999.125-86,07220652,Vargas de Goiás,RR,Brasil,M,+55 (031) 2594 3852,17799912586@exemplo.com.br,2023-10-11
164027ed-091a-4826-bbb4-e679607d88b9,Dr. Davi Lucca Pereira,1990-05-24,618.111.951-03,13220998,Andrade,BA,Brasil,M,21 6339 9841,61811195103@exemplo.com.br,2025-05-08
a2913d8e-0271-411d-b7e8-cb7704dccf95,Matteo Sales,1974-05-30,742.594.484-11,48356933,Rezende do Amparo,PA,Brasil,M,51 9899 5944,74259448411@exemplo.com.br,2025-01-07
27555766-64aa-4e72-aaf9-0c082d967146,Isabella Melo,1972-08-18,098.684.572-53,32069-315,Abreu,RN,Brasil,M,+55 (041) 6853-5639,09868457253@exemplo.com.br,2023-12-21
3bc510c2-7fd6-4b43-aa6c-e2079e659083,Ana Sophia da Cunha,2006-01-27,952.749.341-06,63508-843,Santos,CE,Brasil,F,+55 84 2886 1464,95274934106@exemplo.com.br,2023-12-20
f33b1ee0-e83d-4b3d-ab25-8fa00baff32a,Noah Aragão,1973-09-08,912.695.159-03,50126596,Abreu,BA,Brasil,F,84 2218-0696,91269515903@exemplo.com.br,2024-09-08
57318b18-699c-4a59-90c5-a75e27425740,Lívia da Rosa,2000-08-09,831.219.532-88,29975-210,Farias,MT,Brasil,M,11 7535-3239,83121953288@exemplo.com.br,2024-09-16
12f261c0-a450-4a39-9327-61af11d27f60,Ryan Moraes,2007-05-04,819.630.445-15,09512198,Caldeira,PE,Brasil,F,+55 (081) 7832-8016,81963044515@exemplo.com.br,2024-05-09
420d4991-8fd2-47d3-a163-25147efd32d7,Alana Marques,1944-11-04,481.960.391-04,30517085,Caldeira Paulista,MS,Brasil,F,71 5171 2896,48196039104@exemplo.com.br,2024-07-04
4e7a4ea2-761d-4583-8ecf-d962c1e34b63,Rodrigo Cirino,1953-08-28,619.366.743-40,42769-560,Barros,MA,Brasil,F,(061) 4261-6598,61936674340@exemplo.com.br,2023-08-09
68b0f3a7-8055-4015-aaa8-48cd766c343e,Lucas Siqueira,2006-05-06,209.078.522-75,69692-157,Dias Grande,CE,Brasil,M,+55 (021) 7436 2644,20907852275@exemplo.com.br,2025-04-15
19a1a03d-986f-425f-a94a-d6a2a501e956,Antônio Santos,2002-06-15,624.383.859-68,71430833,Novais do Oeste,SP,Brasil,F,+55 (011) 3768 8211,62438385968@exemplo.com.br,2024-01-02
92283d4d-02a4-4a20-bc7f-25232ec10970,Henry Moura,2005-01-22,564.009.468-43,96707653,Almeida da Mata,PE,Brasil,M,+55 (071) 8223-3524,56400946843@exemplo.com.br,2023-08-26
cd273cba-fb41-4575-83c9-8420e5db0ad3,Bianca Brito,1942-03-29,900.836.746-64,34247050,Macedo de Minas,RS,Brasil,M,(031) 9319-7448,90083674664@exemplo.com.br,2024-12-12
7440aae6-2b3b-4cff-b64d-944342511e22,Brenda da Cunha,2007-06-18,622.916.581-85,91559-809,Cirino Alegre,MA,Brasil,F,41 7564 3188,62291658185@exemplo.com.br,2024-07-10
7745e63f-6a65-4fc7-b6b9-9d97d1809b97,Luna Correia,1992-06-10,498.819.643-92,24884907,Melo da Praia,AL,Brasil,F,(071) 7361 9981,49881964392@exemplo.com.br,2025-04-15
8ea3df4b-eb8f-41af-9365-be7c60d46c13,Ana Lívia Vargas,1965-06-01,143.033.747-09,00889200,Sampaio,PA,Brasil,M,+55 81 6433-4019,14303374709@exemplo.com.br,2025-06-07
e46f921c-7fc1-452f-b9ea-6ea55138f1da,Ana Carolina Pires,1966-06-16,519.656.606-41,75536262,das Neves Grande,AL,Brasil,M,0500-963-0923,51965660641@exemplo.com.br,2024-11-10
6927db4f-9fa1-4450-b8ad-fbf58f955c8f,André Vargas,1987-10-16,965.005.774-63,19369398,Cirino das Flores,RR,Brasil,M,+55 (011) 6080 1867,96500577463@exemplo.com.br,2024-05-02
76b8ec51-305b-4956-b399-9b64e5223be0,Sra. Marina da Mata,1937-05-09,908.369.610-10,19908769,Rezende do Norte,GO,Brasil,F,+55 (011) 0493-0820,90836961010@exemplo.com.br,2024-09-29
8bcad633-a3ad-4c84-9185-62ad6e3238db,Pedro Farias,1967-05-08,851.095.166-25,51997673,Araújo das Flores,MA,Brasil,M,(021) 0366-7384,85109516625@exemplo.com.br,2024-02-08
14d62198-2e55-44ab-9b7c-81e0d2790758,Carlos Eduardo da Rosa,2005-10-05,025.069.530-80,47431-748,Novaes,MG,Brasil,M,31 0836-4978,02506953080@exemplo.com.br,2025-06-10
a56774d8-d788-449d-847f-2e3deff5d430,Ana Laura da Mata,1999-07-19,952.509.620-88,31275-300,Duarte,MS,Brasil,F,(011) 4167 9749,95250962088@exemplo.com.br,2025-02-11
faa8fa05-eae1-45a2-9038-50f5e6d27726,Enrico da Rosa,1935-12-23,058.894.961-93,48190-258,Leão,SE,Brasil,M,+55 71 1752 8788,05889496193@exemplo.com.br,2024-04-02
0e58be16-8db8-4b88-aeee-11dc45c81276,Antony Garcia,2002-07-23,760.127.359-65,96324733,Pinto,SP,Brasil,F,+55 (041) 3832 7205,76012735965@exemplo.com.br,2024-09-29
9d68b2a7-8870-4cdd-bf1f-c777a4c7a8f2,Clarice Viana,1989-05-18,238.061.644-84,28020838,Viana,SP,Brasil,F,+55 (031) 5592 5678,23806164484@exemplo.com.br,2025-02-22
4eefe2ae-c646-46fd-93bb-df7fce05bb87,Ryan Melo,1976-09-11,756.754.864-49,07596006,Machado Paulista,AM,Brasil,F,(061) 8785-8842,75675486449@exemplo.com.br,2025-06-22
e627920f-d43c-4903-b58d-cc34ea1c2a55,Dr. João Pedro Casa Grande,1955-12-30,847.074.505-42,84774098,Castro de Aparecida,PI,Brasil,M,+55 (071) 1589-3897,84707450542@exemplo.com.br,2024-11-02
6f306853-0ff4-441f-8cd9-729b0abd5b01,Diogo Pacheco,2004-03-10,757.680.860-28,04061-175,Duarte do Galho,CE,Brasil,F,+55 (021) 5259-9803,75768086028@exemplo.com.br,2023-10-03
a1e44815-18b8-4aba-86e8-333e5d9903a7,Emanuella Marques,1939-12-12,962.718.863-04,49332-201,Pereira das Pedras,RN,Brasil,F,+55 (061) 8548 2023,96271886304@exemplo.com.br,2024-02-22
557c51c2-d1af-4973-88ec-8b6938a56660,Nina da Conceição,1950-03-09,903.466.400-88,86344-682,Vasconcelos da Praia,DF,Brasil,M,41 8336 4429,90346640088@exemplo.com.br,2025-05-14
8db787b3-964d-4eee-ad2d-156dc3f3736f,Sr. Otto Cardoso,1960-11-01,676.645.394-87,79142-815,Cardoso,ES,Brasil,M,(051) 2638 0884,67664539487@exemplo.com.br,2024-03-24
8b50bcc8-dfd4-4fc0-9332-e83e24da78eb,Kamilly Fonseca,1940-03-25,811.762.441-41,57799301,Marques,BA,Brasil,M,+55 (031) 6400 0104,81176244141@exemplo.com.br,2024-08-06
778c09e5-4be1-4230-aa18-56496de7caef,Dra. Ayla Fernandes,1979-05-01,884.613.497-28,04985-227,Albuquerque,ES,Brasil,F,(071) 6359-2455,88461349728@exemplo.com.br,2023-11-06
6e4c9a9d-02c9-40e2-abdd-e41760c0674d,Francisco Moreira,1990-05-24,174.121.895-17,69972576,Cavalcante das Pedras,RS,Brasil,M,(011) 4401 3645,17412189517@exemplo.com.br,2025-04-04
3af62f74-fd4d-4d99-b774-c568d16e9f56,Otávio Barbosa,1992-10-24,345.037.547-89,92461-302,Novaes das Pedras,DF,Brasil,M,71 9212 0996,34503754789@exemplo.com.br,2024-07-06
3f7176cf-efcd-46ea-bbd7-35d44588c074,Luiz Miguel Leão,1949-03-16,326.889.464-33,66651-565,Cavalcante,PB,Brasil,F,+55 84 7007-2295,32688946433@exemplo.com.br,2024-05-12
5801e9fa-e80e-494e-8140-537ea431da94,Maria Alice Casa Grande,1948-04-08,539.238.262-91,27154734,Jesus do Campo,AL,Brasil,F,+55 (051) 2083 0077,53923826291@exemplo.com.br,2024-05-22
fd4c4c11-0d04-4596-a3a3-465bd23425cd,Laura Vasconcelos,1947-08-04,994.034.201-27,72043090,Santos do Galho,CE,Brasil,M,0800-072-1610,99403420127@exemplo.com.br,2024-12-19
7d67f280-6762-44dc-8490-218a443f3d87,Juliana Montenegro,1939-11-06,952.771.594-51,80200106,Sá de Goiás,RJ,Brasil,M,41 2969-9394,95277159451@exemplo.com.br,2024-01-23
03248aac-7cf2-4852-93d5-20bc2127c397,Luiz Miguel Castro,1969-02-23,389.024.988-17,73112684,Gonçalves,AP,Brasil,M,+55 (061) 0270-4450,38902498817@exemplo.com.br,2024-08-17
c342065e-11c6-4cce-8dd3-9faa2050ff81,Ana Sophia Rodrigues,1960-04-27,949.646.398-35,63142550,Abreu,AP,Brasil,F,+55 (051) 5415-0358,94964639835@exemplo.com.br,2024-03-08
ebfb89b4-a40c-48d0-af1c-c8af1540f36d,Otto Azevedo,2003-07-27,719.239.315-25,83926-089,Vasconcelos Grande,RS,Brasil,F,+55 (021) 1899-4576,71923931525@exemplo.com.br,2025-04-06
f93b6f2b-cabb-4f41-8f3c-f21366a0b34c,Dr. Pedro Sampaio,1975-10-05,299.415.312-36,40607862,Carvalho Paulista,AL,Brasil,M,81 4538-2252,29941531236@exemplo.com.br,2024-05-12
07e649d8-3d23-49a2-b7ff-753ea9187e73,Sarah Santos,1968-06-16,720.524.412-49,91139-531,Moura,MT,Brasil,F,+55 (021) 5194-4522,72052441249@exemplo.com.br,2023-08-25
c4506060-7eab-49e3-a180-8e6e5c6eefd1,Matteo Cavalcante,1935-03-08,355.673.953-88,71496539,da Paz da Praia,PB,Brasil,M,+55 (071) 7024-7649,35567395388@exemplo.com.br,2024-07-14
3a5d4a86-a7ed-4c88-90c6-35aa0f976013,Ana Laura da Cunha,2006-01-05,894.496.223-77,49863178,Rocha da Serra,MT,Brasil,F,0300-197-6994,89449622377@exemplo.com.br,2024-09-29
a3c061b7-c688-45ce-b920-7cf5804c7e73,Ana Liz Pereira,1950-06-16,029.539.865-91,04986692,Gonçalves dos Dourados,MG,Brasil,F,11 3958 8492,02953986591@exemplo.com.br,2023-08-01
2af990e5-579d-4645-b8ad-0f3c0289640c,Pietro Câmara,1983-11-17,615.136.761-96,09541347,Fonseca da Praia,MA,Brasil,M,+55 31 2748 5292,61513676196@exemplo.com.br,2025-06-01
b24d8eca-29d5-4e3e-bc08-0634f13a0851,Ana Clara Pacheco,1934-11-23,320.645.994-90,68362883,Duarte,RO,Brasil,F,+55 (084) 2751-8079,32064599490@exemplo.com.br,2023-11-13
ca7f17eb-24ed-4079-83ad-af2892af6f2e,Léo Rodrigues,1969-10-25,611.436.273-73,59788-363,Montenegro Paulista,PB,Brasil,M,+55 41 7942 0800,61143627373@exemplo.com.br,2025-06-16
5a19b3fa-2184-4377-858e-c1c10a829e9a,Leandro Pires,1969-09-02,045.217.202-15,70365780,Câmara do Amparo,AM,Brasil,F,(061) 5706-3192,04521720215@exemplo.com.br,2024-10-19
81f56eb6-10f1-4833-b5ae-0a98646663ff,Lorena Pinto,1954-09-24,402.900.614-74,97216-626,Oliveira,PB,Brasil,F,(041) 8466 7304,40290061474@exemplo.com.br,2024-08-14
8c4ce679-5ee3-4762-8996-97cfa075d0ae,Kaique Monteiro,1962-10-19,229.686.345-31,96761830,Carvalho das Flores,DF,Brasil,M,0900 364 0862,22968634531@exemplo.com.br,2024-06-01
08320508-8805-40d7-bbd0-aeae20c2cf81,Sra. Bárbara Pinto,1969-03-09,761.715.092-93,04319504,Mendonça Verde,RJ,Brasil,M,(011) 7832-5315,76171509293@exemplo.com.br,2023-12-24
c4eada4d-fdd8-43a4-905f-6b64c15f3a9d,Luiz Felipe Vieira,1951-06-04,231.721.312-72,25298-811,Silveira,SC,Brasil,F,+55 11 6965 6186,23172131272@exemplo.com.br,2024-02-19
4a3b1c47-9007-48d1-af76-9a2170a53fa9,Lavínia Mendes,1985-12-25,625.322.140-31,29616783,Almeida,SC,Brasil,F,(071) 2794-8317,62532214031@exemplo.com.br,2024-06-15
c50bb630-a90b-4d9c-a35b-3a22c8104bc3,Emilly Silveira,1938-09-17,650.147.987-05,18935293,Sampaio de Brito,PI,Brasil,M,+55 (051) 3428 2144,65014798705@exemplo.com.br,2024-07-26
43759e23-831e-4568-ab59-1bbbd00df820,Dr. Gael Henrique Correia,1982-05-07,948.205.042-21,98095-728,Rezende de Correia,MS,Brasil,F,+55 21 2753-3134,94820504221@exemplo.com.br,2024-10-28
899ec190-f5ac-4c4d-b564-37fbd435fd9d,Arthur Miguel Pimenta,1974-09-16,271.599.948-99,97585876,Moura Paulista,SC,Brasil,F,+55 (021) 9878 8759,27159994899@exemplo.com.br,2024-04-10
7e01a300-da72-4bd4-87ca-0e9b1cb3e212,Benjamin Oliveira,1942-04-10,341.719.518-28,52295-826,Santos da Praia,AL,Brasil,F,(061) 7550 1629,34171951828@exemplo.com.br,2025-04-06
d70fe204-106c-43da-96df-156e94125134,Maria Julia da Costa,1937-03-30,367.533.293-86,04958-351,Monteiro,PI,Brasil,M,(081) 9936-9594,36753329386@exemplo.com.br,2023-07-10
9e32a915-5da0-42a7-9da1-374754b59487,Diego Macedo,1974-08-14,212.248.930-18,86126-372,Costela,PB,Brasil,M,(051) 8840 8272,21224893018@exemplo.com.br,2024-06-14
27807911-f8ca-46ba-84ba-6a39ce1e6f7c,Enzo Gabriel Cavalcante,1944-04-10,598.665.931-96,07442-643,Farias de Borges,BA,Brasil,F,+55 (031) 7833-6931,59866593196@exemplo.com.br,2024-02-18
ec907d22-7b79-49bd-ad38-00b898d84b36,Nathan Casa Grande,1977-03-16,498.909.621-03,92076935,Lima de Minas,MG,Brasil,M,0900 435 8509,49890962103@exemplo.com.br,2025-02-23
5aeed6ff-0885-4c9f-a281-b544ed726733,Manuella Silva,1997-08-12,356.828.036-59,23200-124,Siqueira,BA,Brasil,F,+55 (061) 5393 3285,35682803659@exemplo.com.br,2024-05-13
7232cc83-957c-474c-bd54-034c8c39e9da,Sra. Beatriz Correia,1943-03-20,212.603.046-84,70768-632,da Paz das Flores,GO,Brasil,M,71 3581-1321,21260304684@exemplo.com.br,2024-08-30
3793d6e0-b352-4cb4-8a74-1914f99f76f0,Renan Montenegro,1984-10-16,227.214.851-44,70431-386,Pacheco,AC,Brasil,M,41 2540-9922,22721485144@exemplo.com.br,2024-09-29
c77dc707-d175-4804-9c02-28b4b1471f66,Benjamim Costa,1982-06-01,630.874.311-51,00430-166,Cavalcanti,BA,Brasil,F,+55 (021) 8732 6709,63087431151@exemplo.com.br,2024-02-11
698dd0a0-be3b-46f7-a600-d4a34b185130,Sr. Daniel da Rosa,1945-06-21,817.611.130-45,12766-388,da Cunha,PE,Brasil,F,41 1155-0012,81761113045@exemplo.com.br,2024-07-22
5ff38522-e061-464a-a075-cd4908f84993,Bárbara Moraes,1986-04-05,022.758.831-75,95663-520,Novaes da Mata,SP,Brasil,F,0300 842 4456,02275883175@exemplo.com.br,2024-09-12
df10ea57-5099-488a-b98d-b85a913d50e1,Isabela Araújo,1972-05-22,942.646.523-36,13750-616,Pinto de Mendes,CE,Brasil,M,+55 11 3100 4197,94264652336@exemplo.com.br,2024-04-06
fc84c90b-d38e-47be-bc16-64c69b546b11,Sra. Kamilly Pimenta,1971-12-26,769.714.276-25,82815823,Vargas,RR,Brasil,F,0300-070-7052,76971427625@exemplo.com.br,2024-05-05
ccff8d55-47b5-4713-9649-04bf22c35a1c,Sophie Farias,1974-11-25,526.630.952-69,74075-458,das Neves do Campo,PB,Brasil,F,+55 (071) 2244 3895,52663095269@exemplo.com.br,2024-11-02
b369ebca-6f9b-481d-9136-2c792036624c,Lorenzo Castro,1953-08-15,006.924.523-36,67686091,Cavalcanti Paulista,PR,Brasil,M,(081) 8087-2161,00692452336@exemplo.com.br,2023-11-10
63835f9a-52b2-43ff-aec8-4e021143d7d1,Pietra Martins,1964-04-01,081.461.340-89,92498934,Duarte de Monteiro,AP,Brasil,M,+55 (051) 6347 1730,08146134089@exemplo.com.br,2024-02-03
df50da61-1071-41bc-b086-dcb57a4d6176,Alexandre Sá,1989-07-30,287.287.223-89,75096-332,Moreira,MA,Brasil,M,(084) 5544-5633,28728722389@exemplo.com.br,2023-08-15
e3968fd3-49c7-4ba5-ab88-904c09b34034,Joana Almeida,1980-12-01,863.247.228-50,33837-281,Farias,SC,Brasil,M,(061) 1988-6707,86324722850@exemplo.com.br,2024-04-10
0d21f439-8c15-4830-9f4e-15a55a0ea92b,Gabrielly Cardoso,1949-12-15,824.374.494-57,44537-816,da Costa,GO,Brasil,F,+55 (081) 2532-9573,82437449457@exemplo.com.br,2024-07-25
7ffaf1d0-dedd-4f4a-80f0-70bb30ee0559,Sr. Paulo Pastor,1955-02-03,955.515.621-81,12561146,Mendonça de Fogaça,AM,Brasil,M,(041) 7558-3309,95551562181@exemplo.com.br,2023-12-29
634d0a83-0406-4688-b992-719b1abf632d,Theodoro Moraes,1959-09-22,411.162.630-24,57598925,da Costa,CE,Brasil,M,0500 763 4368,41116263024@exemplo.com.br,2024-08-23
5d2e9829-f9f0-4d1c-949e-4cb2f1bf7773,Kaique Cassiano,1977-09-26,939.789.851-75,37540093,Moura,DF,Brasil,F,+55 (051) 1877-7688,93978985175@exemplo.com.br,2023-08-15
2dd2de61-e787-4d07-a966-12cb2056eb8a,Antonella Jesus,1942-01-18,882.544.616-70,26799-372,Novaes de Macedo,SP,Brasil,M,(021) 3935-2113,88254461670@exemplo.com.br,2024-02-05
4536ab97-267f-4739-97c4-bf65c6170a1c,Marcela Siqueira,1962-01-20,507.707.666-22,78042568,Alves do Galho,RR,Brasil,M,(084) 6493-6537,50770766622@exemplo.com.br,2023-09-06
bc52f53b-2342-4d39-b2a0-00a6dcedb3fa,Diogo Sampaio,1998-03-02,665.213.999-83,18034-611,Moreira,PR,Brasil,F,(081) 9503 2696,66521399983@exemplo.com.br,2024-02-15
359bcdd7-7a75-4e63-bd35-9efead46d8bd,Ayla Guerra,2004-07-22,476.366.391-35,46574242,Andrade,MS,Brasil,F,21 6906-0914,47636639135@exemplo.com.br,2023-09-02
c3b2dc45-f100-4a8e-9b30-f43d0b2206e2,Mathias Rezende,1957-02-02,915.174.402-02,17580943,Ramos,SE,Brasil,F,0500-733-1857,91517440202@exemplo.com.br,2024-05-16
6237539f-0f2d-4554-b3ff-b8ccbc89f192,Dr. Luiz Gustavo Farias,1954-05-20,207.964.773-85,21779173,Machado da Praia,PA,Brasil,F,+55 (071) 1413 5137,20796477385@exemplo.com.br,2024-03-08
472908e2-ce44-4466-ad12-89d362f488f0,João Miguel Lima,1937-03-16,845.714.985-65,88629-742,Cassiano do Amparo,RR,Brasil,F,(011) 4340 4468,84571498565@exemplo.com.br,2024-07-29
0d39257e-e85a-4864-b4ba-cc3ce76b316e,Sr. Luiz Otávio Alves,1952-08-28,517.903.783-94,31355644,Castro,SE,Brasil,M,81 5587-0495,51790378394@exemplo.com.br,2024-05-23
81b894c0-42ad-40be-8563-379b7eda1038,Kamilly Fogaça,1963-07-16,065.060.359-61,81578-877,Pimenta,PB,Brasil,M,+55 84 2529-0375,06506035961@exemplo.com.br,2024-07-04
5c40c004-557c-4ba8-a3b1-30af7cbb8957,Lucca Martins,1991-05-27,051.291.452-96,34871-097,Rocha,DF,Brasil,F,+55 (071) 0660 1416,05129145296@exemplo.com.br,2023-12-13
d7ede113-659e-4e15-80a7-19c300d023ee,Rafaela Silva,1951-07-01,438.452.402-34,84361-096,Machado de Castro,AM,Brasil,F,(061) 9659-6868,43845240234@exemplo.com.br,2024-08-21
